"SampleID","PositionID","Time","Latitude","Longitude","Distance","Area","WindForce","Visibility","Glare","SunAngle","CloudCover","Precipitation","IceCover","ObservationConditions"
110001074,110068915,"08:56:00",51.1899,2.6924,0.66,0.198,5,"D","none",NA,NA,NA,0,NA
110001074,110068916,"08:58:00",51.1863,2.6847,0.669,0.2007,5,"D","none",NA,NA,NA,0,NA
110001074,110068917,"09:00:00",51.1824,2.6774,0.673,0.2019,5,"D","none",NA,NA,NA,0,NA
110001074,110068918,"09:02:00",51.178,2.6709,0.67,0.201,5,"D","none",NA,NA,NA,0,NA
110001074,110068919,"09:04:00",51.1732,2.6652,0.669,0.2007,5,"D","none",NA,NA,NA,0,NA
110001074,110068920,"09:06:00",51.1682,2.6599,0.667,0.2001,5,"D","none",NA,NA,NA,0,NA
110001074,110068921,"09:08:00",51.1635,2.654,0.662,0.1986,5,"D","none",NA,NA,NA,0,NA
110001074,110068922,"09:10:00",51.1595,2.6471,0.661,0.1983,5,"D","none",NA,NA,NA,0,NA
110001074,110068923,"09:12:00",51.1566,2.6388,0.664,0.1992,5,"D","none",NA,NA,NA,0,NA
110001074,110068924,"09:14:00",51.1545,2.6299,0.665,0.1995,5,"D","none",NA,NA,NA,0,NA
110001074,110068925,"09:16:00",51.1536,2.623,0.333,0.0999,5,"D","none",NA,NA,NA,0,NA
110001074,110068926,"09:17:00",51.1534,2.6158,0.671,0.2013,5,"D","none",NA,NA,NA,0,NA
110001074,110068927,"09:19:00",51.1532,2.6061,0.687,0.2061,5,"D","none",NA,NA,NA,0,NA
110001074,110068928,"09:21:00",51.153,2.5962,0.692,0.2076,5,"D","none",NA,NA,NA,0,NA
110001074,110068929,"09:23:00",51.1528,2.5863,0.688,0.2064,5,"D","none",NA,NA,NA,0,NA
110001074,110068930,"09:25:00",51.1527,2.579,0.343,0.1029,5,"D","none",NA,NA,NA,0,NA
110001074,110068931,"09:26:00",51.1543,2.5761,0.385,0.1155,5,"D","none",NA,NA,NA,0,NA
110001074,110068932,"09:28:00",51.1582,2.5778,0.557,0.1671,5,"D","none",NA,NA,NA,0,NA
110001074,110068933,"09:30:00",51.1625,2.5819,0.559,0.1677,5,"D","none",NA,NA,NA,0,NA
110001074,110068934,"09:32:00",51.1668,2.5861,0.565,0.1695,5,"D","none",NA,NA,NA,0,NA
110001074,110068935,"09:34:00",51.1711,2.5905,0.561,0.1683,5,"D","none",NA,NA,NA,0,NA
110001074,110068936,"09:36:00",51.1753,2.5946,0.551,0.1653,5,"D","none",NA,NA,NA,0,NA
110001074,110068937,"09:38:00",51.1796,2.5987,0.566,0.1698,5,"D","none",NA,NA,NA,0,NA
110001074,110068938,"09:40:00",51.184,2.6028,0.57,0.171,5,"D","none",NA,NA,NA,0,NA
110001074,110068939,"09:42:00",51.1885,2.6069,0.571,0.1713,5,"D","none",NA,NA,NA,0,NA
110001074,110068940,"09:44:00",51.1929,2.6109,0.569,0.1707,5,"D","none",NA,NA,NA,0,NA
110001074,110068941,"09:46:00",51.1974,2.615,0.571,0.1713,5,"D","none",NA,NA,NA,0,NA
110001074,110068942,"09:48:00",51.2018,2.619,0.57,0.171,5,"D","none",NA,NA,NA,0,NA
110001074,110068943,"09:50:00",51.2063,2.6231,0.569,0.1707,5,"D","none",NA,NA,NA,0,NA
110001074,110068944,"09:52:00",51.2107,2.6272,0.567,0.1701,5,"D","none",NA,NA,NA,0,NA
110001074,110068945,"09:54:00",51.215,2.6315,0.571,0.1713,5,"D","none",NA,NA,NA,0,NA
110001074,110068946,"09:56:00",51.2194,2.6357,0.574,0.1722,5,"D","none",NA,NA,NA,0,NA
110001074,110068947,"09:58:00",51.2238,2.64,0.575,0.1725,5,"D","none",NA,NA,NA,0,NA
110001074,110068948,"10:00:00",51.2282,2.6443,0.576,0.1728,5,"D","none",NA,NA,NA,0,NA
110001074,110068949,"10:02:00",51.2317,2.6468,0.285,0.0855,5,"D","none",NA,NA,NA,0,NA
110001074,110068950,"10:03:00",51.2337,2.6432,0.57,0.171,5,"D","none",NA,NA,NA,0,NA
110001074,110068951,"10:05:00",51.2333,2.6345,0.713,0.2139,5,"D","none",NA,NA,NA,0,NA
110001074,110068952,"10:07:00",51.231,2.6249,0.718,0.2154,5,"D","none",NA,NA,NA,0,NA
110001074,110068953,"10:09:00",51.2288,2.6152,0.718,0.2154,5,"D","none",NA,NA,NA,0,NA
110001074,110068954,"10:11:00",51.2265,2.6056,0.719,0.2157,5,"D","none",NA,NA,NA,0,NA
110001074,110068955,"10:13:00",51.2242,2.5959,0.721,0.2163,5,"D","none",NA,NA,NA,0,NA
110001074,110068956,"10:15:00",51.2218,2.5864,0.717,0.2151,5,"D","none",NA,NA,NA,0,NA
110001074,110068957,"10:17:00",51.2193,2.577,0.711,0.2133,5,"D","none",NA,NA,NA,0,NA
110001074,110068958,"10:19:00",51.2168,2.5676,0.71,0.213,5,"D","none",NA,NA,NA,0,NA
110001074,110068959,"10:21:00",51.2142,2.5583,0.705,0.2115,5,"D","none",NA,NA,NA,0,NA
110001074,110068960,"10:23:00",51.2116,2.5491,0.702,0.2106,5,"D","none",NA,NA,NA,0,NA
110001074,110068961,"10:25:00",51.209,2.5399,0.709,0.2127,5,"D","none",NA,NA,NA,0,NA
110001074,110068962,"10:27:00",51.2063,2.5307,0.717,0.2151,5,"D","none",NA,NA,NA,0,NA
110001074,110068963,"10:29:00",51.2034,2.5214,0.722,0.2166,5,"D","none",NA,NA,NA,0,NA
110001074,110068964,"10:31:00",51.2006,2.5121,0.722,0.2166,5,"D","none",NA,NA,NA,0,NA
110001074,110068965,"10:33:00",51.1977,2.5028,0.723,0.2169,5,"D","none",NA,NA,NA,0,NA
110001074,110068966,"10:35:00",51.1949,2.4934,0.726,0.2178,5,"D","none",NA,NA,NA,0,NA
110001074,110068967,"10:37:00",51.1924,2.4838,0.725,0.2175,5,"D","none",NA,NA,NA,0,NA
110001074,110068968,"10:39:00",51.1906,2.474,0.711,0.2133,5,"D","none",NA,NA,NA,0,NA
110001074,110068969,"10:41:00",51.1901,2.4666,0.344,0.1032,5,"D","none",NA,NA,NA,0,NA
110001074,110068970,"10:42:00",51.1926,2.4613,0.63,0.189,5,"D","none",NA,NA,NA,0,NA
110001074,110068971,"10:44:00",51.1971,2.4561,0.617,0.1851,5,"D","none",NA,NA,NA,0,NA
110001074,110068972,"10:46:00",51.2007,2.4527,0.309,0.0927,5,"D","none",NA,NA,NA,0,NA
110001074,110068973,"10:47:00",51.2041,2.4536,0.577,0.1731,5,"D","none",NA,NA,NA,0,NA
110001074,110068974,"10:49:00",51.2086,2.4581,0.604,0.1812,5,"D","none",NA,NA,NA,0,NA
110001074,110068975,"10:51:00",51.2132,2.4629,0.611,0.1833,5,"D","none",NA,NA,NA,0,NA
110001074,110068976,"10:53:00",51.2177,2.4677,0.609,0.1827,5,"D","none",NA,NA,NA,0,NA
110001074,110068977,"10:55:00",51.2223,2.4726,0.609,0.1827,5,"D","none",NA,NA,NA,0,NA
110001074,110068978,"10:57:00",51.2268,2.4776,0.61,0.183,5,"D","none",NA,NA,NA,0,NA
110001074,110068979,"10:59:00",51.2312,2.4827,0.606,0.1818,5,"D","none",NA,NA,NA,0,NA
110001074,110068980,"11:01:00",51.2356,2.4878,0.607,0.1821,5,"D","none",NA,NA,NA,0,NA
110001074,110068981,"11:03:00",51.24,2.4929,0.604,0.1812,5,"D","none",NA,NA,NA,0,NA
110001074,110068982,"11:05:00",51.2444,2.498,0.601,0.1803,5,"D","none",NA,NA,NA,0,NA
110001074,110068983,"11:07:00",51.2488,2.503,0.6,0.18,5,"D","none",NA,NA,NA,0,NA
110001074,110068984,"11:09:00",51.2531,2.508,0.596,0.1788,5,"D","none",NA,NA,NA,0,NA
110001074,110068985,"11:11:00",51.2575,2.5131,0.597,0.1791,5,"D","none",NA,NA,NA,0,NA
110001074,110068986,"11:13:00",51.2618,2.5182,0.605,0.1815,5,"D","none",NA,NA,NA,0,NA
110001074,110068987,"11:15:00",51.2661,2.5234,0.602,0.1806,5,"D","none",NA,NA,NA,0,NA
110001074,110068988,"11:17:00",51.2705,2.5285,0.598,0.1794,5,"D","none",NA,NA,NA,0,NA
110001074,110068989,"11:19:00",51.2748,2.5336,0.6,0.18,5,"D","none",NA,NA,NA,0,NA
110001074,110068990,"11:21:00",51.2791,2.5387,0.597,0.1791,5,"D","none",NA,NA,NA,0,NA
110001074,110068991,"11:23:00",51.2835,2.5438,0.596,0.1788,5,"D","none",NA,NA,NA,0,NA
110001074,110068992,"11:25:00",51.2877,2.5489,0.593,0.1779,5,"D","none",NA,NA,NA,0,NA
110001074,110068993,"11:27:00",51.2911,2.5553,0.597,0.1791,5,"D","none",NA,NA,NA,0,NA
110001074,110068994,"11:29:00",51.2937,2.5628,0.604,0.1812,5,"D","none",NA,NA,NA,0,NA
110001074,110068995,"11:31:00",51.2962,2.5705,0.603,0.1809,5,"D","none",NA,NA,NA,0,NA
110001074,110068996,"11:33:00",51.2987,2.5783,0.604,0.1812,5,"D","none",NA,NA,NA,0,NA
110001074,110068997,"11:35:00",51.301,2.5861,0.609,0.1827,5,"D","none",NA,NA,NA,0,NA
110001074,110068998,"11:37:00",51.3034,2.594,0.608,0.1824,5,"D","none",NA,NA,NA,0,NA
110001074,110068999,"11:39:00",51.3058,2.6019,0.61,0.183,5,"D","none",NA,NA,NA,0,NA
110001074,110069000,"11:41:00",51.3081,2.6099,0.617,0.1851,5,"D","none",NA,NA,NA,0,NA
110001074,110069001,"11:43:00",51.3105,2.6179,0.616,0.1848,5,"D","none",NA,NA,NA,0,NA
110001074,110069002,"11:45:00",51.3128,2.6259,0.616,0.1848,5,"D","none",NA,NA,NA,0,NA
110001074,110069003,"11:47:00",51.3151,2.6339,0.612,0.1836,5,"D","none",NA,NA,NA,0,NA
110001074,110069004,"11:49:00",51.3168,2.64,0.309,0.0927,5,"D","none",NA,NA,NA,0,NA
110001074,110069005,"11:59:00",51.3217,2.6368,0.653,0.1959,5,"D","none",NA,NA,NA,0,NA
110001074,110069006,"12:01:00",51.3234,2.6279,0.647,0.1941,5,"D","none",NA,NA,NA,0,NA
110001074,110069007,"12:03:00",51.325,2.6189,0.645,0.1935,5,"D","none",NA,NA,NA,0,NA
110001074,110069008,"12:05:00",51.3266,2.61,0.643,0.1929,5,"D","none",NA,NA,NA,0,NA
110001074,110069009,"12:07:00",51.3282,2.6012,0.643,0.1929,5,"D","none",NA,NA,NA,0,NA
110001074,110069010,"12:09:00",51.3299,2.5923,0.64,0.192,5,"D","none",NA,NA,NA,0,NA
110001074,110069011,"12:11:00",51.3315,2.5835,0.637,0.1911,5,"D","none",NA,NA,NA,0,NA
110001074,110069012,"12:13:00",51.3332,2.5747,0.649,0.1947,5,"D","none",NA,NA,NA,0,NA
110001074,110069013,"12:15:00",51.335,2.5657,0.658,0.1974,5,"D","none",NA,NA,NA,0,NA
110001074,110069014,"12:17:00",51.3366,2.5566,0.66,0.198,5,"D","none",NA,NA,NA,0,NA
110001074,110069015,"12:19:00",51.3381,2.5481,0.581,0.1743,5,"D","none",NA,NA,NA,0,NA
110001074,110069016,"12:21:00",51.3397,2.5397,0.633,0.1899,5,"D","none",NA,NA,NA,0,NA
110001074,110069017,"12:23:00",51.3411,2.5309,0.628,0.1884,5,"D","none",NA,NA,NA,0,NA
110001074,110069018,"12:25:00",51.3423,2.5223,0.601,0.1803,5,"D","none",NA,NA,NA,0,NA
110001074,110069019,"12:27:00",51.3435,2.514,0.583,0.1749,5,"D","none",NA,NA,NA,0,NA
110001074,110069020,"12:29:00",51.3448,2.5057,0.611,0.1833,5,"D","none",NA,NA,NA,0,NA
110001074,110069021,"12:31:00",51.3463,2.4971,0.622,0.1866,5,"D","none",NA,NA,NA,0,NA
110001074,110069022,"12:33:00",51.3477,2.4885,0.619,0.1857,5,"D","none",NA,NA,NA,0,NA
110001074,110069023,"12:35:00",51.349,2.4798,0.616,0.1848,5,"D","none",NA,NA,NA,0,NA
110001074,110069024,"12:37:00",51.3502,2.4712,0.62,0.186,5,"D","none",NA,NA,NA,0,NA
110001074,110069025,"12:39:00",51.3513,2.4624,0.62,0.186,5,"D","none",NA,NA,NA,0,NA
110001074,110069026,"12:41:00",51.3522,2.4537,0.611,0.1833,5,"D","none",NA,NA,NA,0,NA
110001074,110069027,"12:43:00",51.3532,2.4451,0.597,0.1791,5,"D","none",NA,NA,NA,0,NA
110001074,110069028,"12:45:00",51.3541,2.4367,0.601,0.1803,5,"D","none",NA,NA,NA,0,NA
110001074,110069029,"12:47:00",51.3551,2.4282,0.599,0.1797,5,"D","none",NA,NA,NA,0,NA
110001074,110069030,"12:49:00",51.3562,2.4198,0.593,0.1779,5,"D","none",NA,NA,NA,0,NA
110001074,110069031,"12:51:00",51.3573,2.4116,0.576,0.1728,5,"D","none",NA,NA,NA,0,NA
110001074,110069032,"12:53:00",51.3593,2.405,0.475,0.1425,5,"D","none",NA,NA,NA,0,NA
110001074,110069033,"12:55:00",51.3637,2.4036,0.685,0.2055,5,"D","none",NA,NA,NA,0,NA
110001074,110069034,"12:57:00",51.3693,2.4031,0.651,0.1953,5,"D","none",NA,NA,NA,0,NA
110001074,110069035,"12:59:00",51.3745,2.3988,0.652,0.1956,5,"D","none",NA,NA,NA,0,NA
110001074,110069036,"13:01:00",51.3795,2.3938,0.654,0.1962,5,"D","none",NA,NA,NA,0,NA
110001074,110069037,"13:03:00",51.3844,2.3887,0.653,0.1959,5,"D","none",NA,NA,NA,0,NA
110001074,110069038,"13:05:00",51.3893,2.3835,0.649,0.1947,5,"D","none",NA,NA,NA,0,NA
110001074,110069039,"13:07:00",51.3941,2.3783,0.642,0.1926,5,"D","none",NA,NA,NA,0,NA
110001074,110069040,"13:09:00",51.3988,2.3729,0.647,0.1941,5,"D","none",NA,NA,NA,0,NA
110001074,110069041,"13:11:00",51.4036,2.3676,0.656,0.1968,5,"D","none",NA,NA,NA,0,NA
110001074,110069042,"13:13:00",51.4074,2.3643,0.316,0.0948,5,"D","none",NA,NA,NA,0,NA
110001074,110069043,"13:14:00",51.4116,2.3661,0.73,0.219,5,"D","none",NA,NA,NA,0,NA
110001074,110069044,"13:16:00",51.4175,2.3711,0.745,0.2235,5,"D","none",NA,NA,NA,0,NA
110001074,110069045,"13:18:00",51.4234,2.376,0.741,0.2223,5,"D","none",NA,NA,NA,0,NA
110001074,110069046,"13:20:00",51.4293,2.381,0.737,0.2211,5,"D","none",NA,NA,NA,0,NA
110001074,110069047,"13:22:00",51.4352,2.3859,0.742,0.2226,5,"D","none",NA,NA,NA,0,NA
110001074,110069048,"13:24:00",51.4411,2.391,0.741,0.2223,5,"D","none",NA,NA,NA,0,NA
110001074,110069049,"13:26:00",51.4469,2.3961,0.736,0.2208,5,"D","none",NA,NA,NA,0,NA
110001074,110069050,"13:28:00",51.4515,2.4033,0.751,0.2253,5,"D","none",NA,NA,NA,0,NA
110001074,110069051,"13:30:00",51.455,2.4126,0.744,0.2232,5,"D","none",NA,NA,NA,0,NA
110001074,110069052,"13:32:00",51.457,2.4224,0.72,0.216,5,"D","none",NA,NA,NA,0,NA
110001074,110069053,"13:34:00",51.4576,2.4328,0.73,0.219,5,"D","none",NA,NA,NA,0,NA
110001074,110069054,"13:36:00",51.4581,2.4434,0.743,0.2229,5,"D","none",NA,NA,NA,0,NA
110001074,110069055,"13:38:00",51.4585,2.4541,0.748,0.2244,5,"D","none",NA,NA,NA,0,NA
110001074,110069056,"13:40:00",51.459,2.4648,0.732,0.2196,5,"D","none",NA,NA,NA,0,NA
110001074,110069057,"13:42:00",51.4596,2.4753,0.738,0.2214,5,"D","none",NA,NA,NA,0,NA
110001074,110069058,"13:44:00",51.4603,2.4859,0.736,0.2208,5,"D","none",NA,NA,NA,0,NA
110001074,110069059,"13:46:00",51.4609,2.4965,0.738,0.2214,5,"D","none",NA,NA,NA,0,NA
110001074,110069060,"13:48:00",51.4614,2.5072,0.746,0.2238,5,"D","none",NA,NA,NA,0,NA
110001074,110069061,"13:50:00",51.4616,2.518,0.754,0.2262,5,"D","none",NA,NA,NA,0,NA
110001074,110069062,"13:52:00",51.4615,2.5288,0.758,0.2274,5,"D","none",NA,NA,NA,0,NA
110001074,110069063,"13:54:00",51.4614,2.5396,0.738,0.2214,5,"D","none",NA,NA,NA,0,NA
110001074,110069064,"13:56:00",51.4616,2.5503,0.737,0.2211,5,"D","none",NA,NA,NA,0,NA
110001074,110069065,"13:58:00",51.4618,2.561,0.752,0.2256,5,"D","none",NA,NA,NA,0,NA
110001074,110069066,"14:00:00",51.462,2.5717,0.74,0.222,5,"D","none",NA,NA,NA,0,NA
110001074,110069067,"14:02:00",51.4621,2.5824,0.746,0.2238,5,"D","none",NA,NA,NA,0,NA
110001074,110069068,"14:04:00",51.4612,2.5926,0.7,0.21,5,"D","none",NA,NA,NA,0,NA
110001074,110069069,"14:06:00",51.4589,2.6017,0.669,0.2007,5,"D","none",NA,NA,NA,0,NA
110001074,110069070,"14:08:00",51.4562,2.6103,0.66,0.198,5,"D","none",NA,NA,NA,0,NA
110001074,110069071,"14:10:00",51.4535,2.6187,0.651,0.1953,5,"D","none",NA,NA,NA,0,NA
110001074,110069072,"14:12:00",51.4504,2.6265,0.635,0.1905,5,"D","none",NA,NA,NA,0,NA
110001074,110069073,"14:14:00",51.4467,2.6334,0.621,0.1863,5,"D","none",NA,NA,NA,0,NA
110001074,110069074,"14:16:00",51.4426,2.6392,0.604,0.1812,5,"D","none",NA,NA,NA,0,NA
110001074,110069075,"14:18:00",51.4383,2.6443,0.597,0.1791,5,"D","none",NA,NA,NA,0,NA
110001074,110069076,"14:20:00",51.4338,2.6489,0.594,0.1782,5,"D","none",NA,NA,NA,0,NA
110001074,110069077,"14:22:00",51.4293,2.6536,0.598,0.1794,5,"D","none",NA,NA,NA,0,NA
110001074,110069078,"14:24:00",51.4253,2.6595,0.63,0.189,5,"D","none",NA,NA,NA,0,NA
110001074,110069079,"14:26:00",51.422,2.667,0.645,0.1935,5,"D","none",NA,NA,NA,0,NA
110001074,110069080,"14:28:00",51.4188,2.6748,0.647,0.1941,5,"D","none",NA,NA,NA,0,NA
110001074,110069081,"14:30:00",51.4156,2.6825,0.64,0.192,5,"D","none",NA,NA,NA,0,NA
110001074,110069082,"14:32:00",51.4121,2.6898,0.633,0.1899,5,"D","none",NA,NA,NA,0,NA
110001074,110069083,"14:34:00",51.4086,2.6969,0.636,0.1908,5,"D","none",NA,NA,NA,0,NA
110001074,110069084,"14:36:00",51.4049,2.7039,0.632,0.1896,5,"D","none",NA,NA,NA,0,NA
110001074,110069085,"14:38:00",51.4011,2.7107,0.631,0.1893,5,"D","none",NA,NA,NA,0,NA
110001074,110069086,"14:40:00",51.3972,2.7173,0.634,0.1902,5,"D","none",NA,NA,NA,0,NA
110001074,110069087,"14:42:00",51.3933,2.724,0.638,0.1914,5,"D","none",NA,NA,NA,0,NA
110001074,110069088,"14:44:00",51.3894,2.7307,0.642,0.1926,5,"D","none",NA,NA,NA,0,NA
110001074,110069089,"14:46:00",51.3854,2.7373,0.628,0.1884,5,"D","none",NA,NA,NA,0,NA
110001074,110069090,"14:48:00",51.3814,2.7436,0.623,0.1869,5,"D","none",NA,NA,NA,0,NA
110001074,110069091,"14:50:00",51.3774,2.7498,0.618,0.1854,5,"D","none",NA,NA,NA,0,NA
110001074,110069092,"14:52:00",51.3734,2.7559,0.615,0.1845,5,"D","none",NA,NA,NA,0,NA
110001074,110069093,"14:54:00",51.3693,2.7618,0.612,0.1836,5,"D","none",NA,NA,NA,0,NA
110001074,110069094,"14:56:00",51.3651,2.7676,0.615,0.1845,5,"D","none",NA,NA,NA,0,NA
110001074,110069095,"14:58:00",51.361,2.7736,0.621,0.1863,5,"D","none",NA,NA,NA,0,NA
110001074,110069096,"15:00:00",51.3569,2.7796,0.619,0.1857,5,"D","none",NA,NA,NA,0,NA
110001074,110069097,"15:02:00",51.3527,2.7856,0.621,0.1863,5,"D","none",NA,NA,NA,0,NA
110001074,110069098,"15:04:00",51.3485,2.7914,0.622,0.1866,5,"D","none",NA,NA,NA,0,NA
110001074,110069099,"15:06:00",51.3443,2.7972,0.619,0.1857,5,"D","none",NA,NA,NA,0,NA
110001074,110069100,"15:08:00",51.3401,2.803,0.617,0.1851,5,"D","none",NA,NA,NA,0,NA
110001074,110069101,"15:10:00",51.3359,2.8088,0.613,0.1839,5,"D","none",NA,NA,NA,0,NA
110001074,110069102,"15:12:00",51.3318,2.8147,0.61,0.183,5,"D","none",NA,NA,NA,0,NA
110001074,110069103,"15:14:00",51.3277,2.8205,0.607,0.1821,5,"D","none",NA,NA,NA,0,NA
110001074,110069104,"15:16:00",51.3236,2.8263,0.608,0.1824,5,"D","none",NA,NA,NA,0,NA
110001074,110069105,"15:18:00",51.3195,2.832,0.606,0.1818,5,"D","none",NA,NA,NA,0,NA
110001074,110069106,"15:20:00",51.3153,2.8375,0.603,0.1809,5,"D","none",NA,NA,NA,0,NA
110001074,110069107,"15:22:00",51.3112,2.8431,0.599,0.1797,5,"D","none",NA,NA,NA,0,NA
110001074,110069108,"15:24:00",51.307,2.8486,0.599,0.1797,5,"D","none",NA,NA,NA,0,NA
110001074,110069109,"15:26:00",51.3029,2.8541,0.597,0.1791,5,"D","none",NA,NA,NA,0,NA
110001074,110069110,"15:28:00",51.2988,2.8596,0.596,0.1788,5,"D","none",NA,NA,NA,0,NA
110001074,110069111,"15:30:00",51.2947,2.865,0.594,0.1782,5,"D","none",NA,NA,NA,0,NA
110001074,110069112,"15:32:00",51.2904,2.8699,0.575,0.1725,5,"D","none",NA,NA,NA,0,NA
110001074,110069113,"15:34:00",51.2859,2.874,0.575,0.1725,5,"D","none",NA,NA,NA,0,NA
110001074,110069114,"15:36:00",51.2814,2.8779,0.577,0.1731,5,"D","none",NA,NA,NA,0,NA
110001074,110069115,"15:38:00",51.2768,2.8817,0.585,0.1755,5,"D","none",NA,NA,NA,0,NA
110001074,110069116,"15:40:00",51.272,2.8854,0.585,0.1755,5,"D","none",NA,NA,NA,0,NA
110001074,110069117,"15:42:00",51.2673,2.889,0.589,0.1767,5,"D","none",NA,NA,NA,0,NA
110001074,110069118,"15:44:00",51.2626,2.8932,0.596,0.1788,5,"D","none",NA,NA,NA,0,NA
110001074,110069119,"15:46:00",51.2582,2.898,0.599,0.1797,5,"D","none",NA,NA,NA,0,NA
110001074,110069120,"15:48:00",51.2538,2.9031,0.604,0.1812,5,"D","none",NA,NA,NA,0,NA
110001074,110069121,"15:50:00",51.2495,2.9083,0.605,0.1815,5,"D","none",NA,NA,NA,0,NA
110001074,110069122,"15:52:00",51.2471,2.9111,0.057,0.0171,5,"D","none",NA,NA,NA,0,NA
110001075,110069123,"07:52:00",51.249,2.9092,0.569,0.1707,3,NA,NA,NA,NA,NA,0,NA
110001075,110069124,"07:54:00",51.2536,2.9054,0.586,0.1758,3,NA,NA,NA,NA,NA,0,NA
110001075,110069125,"07:56:00",51.2588,2.9022,0.641,0.1923,3,NA,NA,NA,NA,NA,0,NA
110001075,110069126,"07:58:00",51.2643,2.8988,0.669,0.2007,3,NA,NA,NA,NA,NA,0,NA
110001075,110069127,"08:00:00",51.2699,2.8952,0.671,0.2013,3,NA,NA,NA,NA,NA,0,NA
110001075,110069128,"08:02:00",51.2754,2.8918,0.662,0.1986,3,NA,NA,NA,NA,NA,0,NA
110001075,110069129,"08:04:00",51.281,2.8886,0.648,0.1944,3,NA,NA,NA,NA,NA,0,NA
110001075,110069130,"08:06:00",51.2851,2.8865,0.315,0.0945,3,NA,NA,NA,NA,NA,0,NA
110001075,110069131,"08:07:00",51.2884,2.8889,0.605,0.1815,3,NA,NA,NA,NA,NA,0,NA
110001075,110069132,"08:09:00",51.2923,2.895,0.61,0.183,3,NA,NA,NA,NA,NA,0,NA
110001075,110069133,"08:11:00",51.2964,2.9008,0.603,0.1809,3,NA,NA,NA,NA,NA,0,NA
110001075,110069134,"08:13:00",51.3005,2.9062,0.595,0.1785,3,NA,NA,NA,NA,NA,0,NA
110001075,110069135,"08:15:00",51.3042,2.9124,0.598,0.1794,3,NA,NA,NA,NA,NA,0,NA
110001075,110069136,"08:17:00",51.3075,2.9193,0.607,0.1821,3,NA,NA,NA,NA,NA,0,NA
110001075,110069137,"08:19:00",51.3106,2.9265,0.611,0.1833,3,NA,NA,NA,NA,NA,0,NA
110001075,110069138,"08:21:00",51.3135,2.9339,0.608,0.1824,3,NA,NA,NA,NA,NA,0,NA
110001075,110069139,"08:23:00",51.3161,2.9415,0.6,0.18,3,NA,NA,NA,NA,NA,0,NA
110001075,110069140,"08:25:00",51.3187,2.9491,0.602,0.1806,3,NA,NA,NA,NA,NA,0,NA
110001075,110069141,"08:27:00",51.3213,2.9567,0.605,0.1815,3,NA,NA,NA,NA,NA,0,NA
110001075,110069142,"08:29:00",51.3238,2.9643,0.595,0.1785,3,NA,NA,NA,NA,NA,0,NA
